Datetime,Open,High,Low,Close,Adj Close,Volume
2023-09-25 09:15:00+05:30,3602.949951171875,3609.0,3593.800048828125,3595.5,3595.5,0
2023-09-25 09:16:00+05:30,3594.89990234375,3594.89990234375,3585.64990234375,3586.5,3586.5,18684
2023-09-25 09:17:00+05:30,3586.5,3586.5,3579.300048828125,3580.050048828125,3580.050048828125,12737
2023-09-25 09:18:00+05:30,3580.050048828125,3583.050048828125,3577.39990234375,3579.0,3579.0,10801
2023-09-25 09:19:00+05:30,3579.14990234375,3585.0,3578.89990234375,3579.89990234375,3579.89990234375,19638
2023-09-25 09:20:00+05:30,3580.300048828125,3587.89990234375,3580.050048828125,3587.89990234375,3587.89990234375,12229
2023-09-25 09:21:00+05:30,3588.89990234375,3590.0,3588.89990234375,3590.0,3590.0,12561
2023-09-25 09:22:00+05:30,3588.25,3590.300048828125,3588.25,3589.949951171875,3589.949951171875,7527
2023-09-25 09:23:00+05:30,3590.14990234375,3590.89990234375,3588.85009765625,3589.64990234375,3589.64990234375,1921
2023-09-25 09:24:00+05:30,3589.0,3589.35009765625,3586.35009765625,3586.35009765625,3586.35009765625,2723
2023-09-25 09:25:00+05:30,3586.89990234375,3587.89990234375,3584.050048828125,3584.85009765625,3584.85009765625,2393
2023-09-25 09:26:00+05:30,3585.89990234375,3586.89990234375,3582.85009765625,3583.89990234375,3583.89990234375,1770
2023-09-25 09:27:00+05:30,3583.89990234375,3585.64990234375,3583.0,3583.89990234375,3583.89990234375,2603
2023-09-25 09:28:00+05:30,3584.89990234375,3587.449951171875,3584.14990234375,3586.89990234375,3586.89990234375,2754
2023-09-25 09:29:00+05:30,3586.75,3587.0,3583.300048828125,3583.300048828125,3583.300048828125,2570
2023-09-25 09:30:00+05:30,3583.89990234375,3585.89990234375,3581.800048828125,3581.800048828125,3581.800048828125,2708
2023-09-25 09:31:00+05:30,3582.85009765625,3583.89990234375,3582.60009765625,3582.60009765625,3582.60009765625,1233
2023-09-25 09:32:00+05:30,3582.60009765625,3584.39990234375,3580.0,3583.89990234375,3583.89990234375,3722
2023-09-25 09:33:00+05:30,3583.89990234375,3590.800048828125,3583.89990234375,3590.75,3590.75,2937
2023-09-25 09:34:00+05:30,3590.10009765625,3591.89990234375,3590.10009765625,3591.85009765625,3591.85009765625,1196
2023-09-25 09:35:00+05:30,3591.75,3591.75,3591.050048828125,3591.64990234375,3591.64990234375,1232
2023-09-25 09:36:00+05:30,3591.449951171875,3591.449951171875,3589.199951171875,3589.75,3589.75,3377
2023-09-25 09:37:00+05:30,3589.75,3592.89990234375,3589.75,3591.949951171875,3591.949951171875,2364
2023-09-25 09:38:00+05:30,3590.949951171875,3591.949951171875,3590.949951171875,3591.300048828125,3591.300048828125,1748
2023-09-25 09:39:00+05:30,3589.85009765625,3590.0,3589.0,3589.39990234375,3589.39990234375,4499
2023-09-25 09:40:00+05:30,3590.0,3590.0,3586.050048828125,3586.800048828125,3586.800048828125,1598
2023-09-25 09:41:00+05:30,3587.39990234375,3588.0,3586.39990234375,3586.89990234375,3586.89990234375,1414
2023-09-25 09:42:00+05:30,3586.449951171875,3587.89990234375,3586.449951171875,3586.550048828125,3586.550048828125,1559
