Datetime,Open,High,Low,Close,Adj Close,Volume
2023-08-23 14:44:00+05:30,3396.5,3396.550048828125,3396.39990234375,3396.39990234375,3396.39990234375,0
2023-08-23 14:45:00+05:30,3396.449951171875,3396.449951171875,3396.25,3396.25,3396.25,2095
2023-08-23 14:46:00+05:30,3396.25,3396.75,3396.25,3396.300048828125,3396.300048828125,2087
2023-08-23 14:47:00+05:30,3396.300048828125,3396.550048828125,3396.199951171875,3396.39990234375,3396.39990234375,1263
2023-08-23 14:48:00+05:30,3396.39990234375,3398.39990234375,3396.199951171875,3397.800048828125,3397.800048828125,6535
2023-08-23 14:49:00+05:30,3398.050048828125,3399.10009765625,3398.050048828125,3399.0,3399.0,2242
2023-08-23 14:50:00+05:30,3398.85009765625,3399.0,3397.449951171875,3397.449951171875,3397.449951171875,3599
2023-08-23 14:51:00+05:30,3397.10009765625,3399.10009765625,3397.0,3397.5,3397.5,5292
2023-08-23 14:52:00+05:30,3397.5,3398.5,3397.25,3398.449951171875,3398.449951171875,3766
2023-08-23 14:53:00+05:30,3398.449951171875,3398.449951171875,3398.0,3398.39990234375,3398.39990234375,1984
2023-08-23 14:54:00+05:30,3398.35009765625,3399.10009765625,3398.10009765625,3399.0,3399.0,4957
2023-08-23 14:55:00+05:30,3399.10009765625,3399.89990234375,3399.0,3399.85009765625,3399.85009765625,3262
2023-08-23 14:56:00+05:30,3399.89990234375,3399.89990234375,3399.0,3399.199951171875,3399.199951171875,11158
2023-08-23 14:57:00+05:30,3399.14990234375,3399.14990234375,3399.0,3399.10009765625,3399.10009765625,1970
2023-08-23 14:58:00+05:30,3399.050048828125,3399.35009765625,3399.0,3399.199951171875,3399.199951171875,2808
2023-08-23 14:59:00+05:30,3399.0,3399.14990234375,3399.0,3399.050048828125,3399.050048828125,6366
2023-08-23 15:00:00+05:30,3399.0,3401.949951171875,3399.0,3399.60009765625,3399.60009765625,23727
2023-08-23 15:01:00+05:30,3399.449951171875,3399.550048828125,3395.0,3395.050048828125,3395.050048828125,8789
2023-08-23 15:02:00+05:30,3395.050048828125,3397.10009765625,3394.949951171875,3396.75,3396.75,6658
2023-08-23 15:03:00+05:30,3396.0,3397.10009765625,3396.0,3397.050048828125,3397.050048828125,7222
2023-08-23 15:04:00+05:30,3397.0,3397.050048828125,3397.0,3397.050048828125,3397.050048828125,9001
2023-08-23 15:05:00+05:30,3397.050048828125,3397.050048828125,3397.0,3397.050048828125,3397.050048828125,5234
2023-08-23 15:06:00+05:30,3397.0,3397.050048828125,3397.0,3397.0,3397.0,8512
2023-08-23 15:07:00+05:30,3397.050048828125,3397.10009765625,3397.0,3397.050048828125,3397.050048828125,9037
2023-08-23 15:08:00+05:30,3397.050048828125,3397.050048828125,3397.0,3397.050048828125,3397.050048828125,6599
2023-08-23 15:09:00+05:30,3397.050048828125,3397.050048828125,3396.89990234375,3396.89990234375,3396.89990234375,7887
2023-08-23 15:10:00+05:30,3396.89990234375,3397.050048828125,3396.85009765625,3397.0,3397.0,16043
2023-08-23 15:11:00+05:30,3397.050048828125,3397.050048828125,3396.949951171875,3397.0,3397.0,6618
2023-08-23 15:12:00+05:30,3397.050048828125,3397.199951171875,3397.0,3397.10009765625,3397.10009765625,6562
2023-08-23 15:13:00+05:30,3397.14990234375,3397.300048828125,3397.0,3397.0,3397.0,6115
2023-08-23 15:14:00+05:30,3397.050048828125,3397.050048828125,3397.0,3397.050048828125,3397.050048828125,3772
2023-08-23 15:15:00+05:30,3397.0,3397.10009765625,3397.0,3397.050048828125,3397.050048828125,8194
2023-08-23 15:16:00+05:30,3397.050048828125,3397.89990234375,3397.0,3397.85009765625,3397.85009765625,9700
2023-08-23 15:17:00+05:30,3397.85009765625,3399.0,3397.800048828125,3398.800048828125,3398.800048828125,7784
2023-08-23 15:18:00+05:30,3398.85009765625,3398.85009765625,3398.699951171875,3398.85009765625,3398.85009765625,7432
2023-08-23 15:19:00+05:30,3398.800048828125,3398.85009765625,3398.75,3398.800048828125,3398.800048828125,7847
2023-08-23 15:20:00+05:30,3398.75,3400.25,3398.75,3400.050048828125,3400.050048828125,15840
2023-08-23 15:21:00+05:30,3400.050048828125,3400.14990234375,3400.0,3400.10009765625,3400.10009765625,12915
2023-08-23 15:22:00+05:30,3400.050048828125,3400.050048828125,3398.60009765625,3398.800048828125,3398.800048828125,15804
2023-08-23 15:23:00+05:30,3398.85009765625,3400.10009765625,3398.60009765625,3400.050048828125,3400.050048828125,8290
2023-08-23 15:24:00+05:30,3400.050048828125,3400.050048828125,3400.0,3400.0,3400.0,9945
2023-08-23 15:25:00+05:30,3400.0,3400.300048828125,3400.0,3400.0,3400.0,8620
2023-08-23 15:26:00+05:30,3400.050048828125,3400.050048828125,3398.75,3398.75,3398.75,9659
2023-08-23 15:27:00+05:30,3398.699951171875,3398.89990234375,3398.550048828125,3398.75,3398.75,5592
2023-08-23 15:28:00+05:30,3399.050048828125,3399.60009765625,3397.550048828125,3398.60009765625,3398.60009765625,6160
2023-08-23 15:29:00+05:30,3398.60009765625,3398.75,3389.14990234375,3398.25,3398.25,3894
2023-08-24 09:15:00+05:30,3410.0,3410.0,3404.050048828125,3408.35009765625,3408.35009765625,0
2023-08-24 09:16:00+05:30,3406.050048828125,3407.10009765625,3403.199951171875,3405.0,3405.0,9489
2023-08-24 09:17:00+05:30,3405.0,3407.89990234375,3404.949951171875,3407.699951171875,3407.699951171875,5582
2023-08-24 09:18:00+05:30,3407.699951171875,3407.89990234375,3405.0,3406.89990234375,3406.89990234375,8040
2023-08-24 09:19:00+05:30,3406.89990234375,3407.89990234375,3405.5,3407.89990234375,3407.89990234375,3786
2023-08-24 09:20:00+05:30,3407.10009765625,3409.75,3407.0,3409.75,3409.75,3920
2023-08-24 09:21:00+05:30,3409.199951171875,3409.25,3408.0,3408.050048828125,3408.050048828125,7572
2023-08-24 09:22:00+05:30,3409.10009765625,3409.25,3407.449951171875,3408.60009765625,3408.60009765625,3454
2023-08-24 09:23:00+05:30,3408.0,3409.0,3407.300048828125,3408.0,3408.0,3151
2023-08-24 09:24:00+05:30,3408.0,3409.0,3408.0,3408.89990234375,3408.89990234375,2754
2023-08-24 09:25:00+05:30,3408.89990234375,3410.0,3408.449951171875,3410.0,3410.0,3117
2023-08-24 09:26:00+05:30,3409.85009765625,3409.85009765625,3406.0,3406.050048828125,3406.050048828125,8544
2023-08-24 09:27:00+05:30,3407.14990234375,3407.25,3405.0,3405.0,3405.0,4949
2023-08-24 09:28:00+05:30,3405.0,3406.60009765625,3404.89990234375,3406.35009765625,3406.35009765625,1757
2023-08-24 09:29:00+05:30,3406.35009765625,3408.25,3405.60009765625,3407.050048828125,3407.050048828125,4715
2023-08-24 09:30:00+05:30,3408.25,3409.35009765625,3406.949951171875,3408.39990234375,3408.39990234375,3758
2023-08-24 09:31:00+05:30,3408.39990234375,3410.0,3408.300048828125,3408.39990234375,3408.39990234375,6107
2023-08-24 09:32:00+05:30,3408.39990234375,3409.0,3407.14990234375,3407.14990234375,3407.14990234375,4514
2023-08-24 09:33:00+05:30,3407.14990234375,3408.89990234375,3407.050048828125,3408.050048828125,3408.050048828125,4038
2023-08-24 09:34:00+05:30,3408.949951171875,3408.949951171875,3407.050048828125,3407.75,3407.75,5190
2023-08-24 09:35:00+05:30,3408.0,3408.64990234375,3407.0,3407.0,3407.0,5095
2023-08-24 09:36:00+05:30,3407.10009765625,3408.0,3407.10009765625,3408.0,3408.0,3549
2023-08-24 09:37:00+05:30,3407.949951171875,3408.0,3407.85009765625,3408.0,3408.0,1547
2023-08-24 09:38:00+05:30,3407.949951171875,3408.300048828125,3406.5,3406.5,3406.5,4204
2023-08-24 09:39:00+05:30,3406.5,3407.89990234375,3404.0,3404.14990234375,3404.14990234375,6653
2023-08-24 09:40:00+05:30,3404.449951171875,3405.0,3403.35009765625,3403.5,3403.5,2572
2023-08-24 09:41:00+05:30,3404.300048828125,3404.64990234375,3403.5,3404.550048828125,3404.550048828125,3798
2023-08-24 09:42:00+05:30,3403.60009765625,3405.050048828125,3403.5,3404.0,3404.0,2880
2023-08-24 09:43:00+05:30,3404.39990234375,3405.35009765625,3404.0,3404.800048828125,3404.800048828125,1147
2023-08-24 09:44:00+05:30,3404.300048828125,3405.75,3404.300048828125,3405.14990234375,3405.14990234375,1948
2023-08-24 09:45:00+05:30,3404.5,3405.949951171875,3404.5,3405.35009765625,3405.35009765625,1779
2023-08-24 09:46:00+05:30,3405.35009765625,3406.0,3405.14990234375,3405.60009765625,3405.60009765625,2663
