Datetime,Symbl,Price
2023-10-02 19:42:33.336673,SOUN,2.029900074005127
2023-10-02 19:42:34.685905,SOUN,2.029900074005127
2023-10-02 19:42:35.903927,SOUN,2.029900074005127
2023-10-02 19:42:37.081242,SOUN,2.029900074005127
2023-10-02 19:42:38.267872,SOUN,2.029900074005127
2023-10-02 19:42:39.507642,SOUN,2.029900074005127
2023-10-02 19:42:40.774421,SOUN,2.029900074005127
2023-10-02 19:42:41.911746,SOUN,2.029900074005127
2023-10-02 19:42:43.135875,SOUN,2.029900074005127
2023-10-02 19:42:44.303527,SOUN,2.029900074005127
2023-10-02 19:42:45.566325,SOUN,2.029900074005127
2023-10-02 19:42:46.759534,SOUN,2.029900074005127
2023-10-02 19:42:47.915769,SOUN,2.029900074005127
2023-10-02 19:42:49.037293,SOUN,2.029900074005127
2023-10-02 19:42:50.207883,SOUN,2.029900074005127
2023-10-02 19:42:51.387326,SOUN,2.029900074005127
2023-10-02 19:42:52.517913,SOUN,2.029900074005127
2023-10-02 19:42:53.773083,SOUN,2.029900074005127
2023-10-02 19:42:54.894753,SOUN,2.0209999084472656
2023-10-02 19:42:56.050421,SOUN,2.0199999809265137
2023-10-02 19:42:57.184680,SOUN,2.0199999809265137
2023-10-02 19:42:58.349099,SOUN,2.0199999809265137
2023-10-02 19:42:59.498894,SOUN,2.0199999809265137
2023-10-02 19:43:00.611122,SOUN,2.0199999809265137
2023-10-02 19:43:01.785474,SOUN,2.0199999809265137
2023-10-02 19:43:02.938002,SOUN,2.0299999713897705
2023-10-02 19:43:04.120323,SOUN,2.029900074005127
2023-10-02 19:43:05.261995,SOUN,2.029900074005127
2023-10-02 19:43:06.399452,SOUN,2.029900074005127
2023-10-02 19:43:07.539917,SOUN,2.029900074005127
2023-10-02 19:43:08.747875,SOUN,2.029900074005127
2023-10-02 19:43:09.901357,SOUN,2.027899980545044
2023-10-02 19:43:11.053724,SOUN,2.027899980545044
2023-10-02 19:43:12.193958,SOUN,2.027899980545044
2023-10-02 19:43:13.320865,SOUN,2.0250000953674316
2023-10-02 19:43:14.482003,SOUN,2.0199999809265137
2023-10-02 19:43:15.643889,SOUN,2.0199999809265137
2023-10-02 19:43:16.899881,SOUN,2.0199999809265137
2023-10-02 19:43:18.049137,SOUN,2.0250000953674316
2023-10-02 19:43:19.231321,SOUN,2.0250000953674316
2023-10-02 19:43:20.367852,SOUN,2.0250000953674316
2023-10-02 19:43:21.629469,SOUN,2.0199999809265137
2023-10-02 19:43:22.742107,SOUN,2.0199999809265137
2023-10-02 19:43:23.886951,SOUN,2.0199999809265137
2023-10-02 19:43:25.134595,SOUN,2.028899908065796
2023-10-02 19:43:26.277024,SOUN,2.028899908065796
2023-10-02 19:43:27.424996,SOUN,2.028899908065796
2023-10-02 19:43:28.555879,SOUN,2.028899908065796
2023-10-02 19:43:29.691866,SOUN,2.028899908065796
2023-10-02 19:43:30.838718,SOUN,2.028899908065796
2023-10-02 19:43:31.969930,SOUN,2.0202999114990234
2023-10-02 19:43:33.093913,SOUN,2.0202999114990234
2023-10-02 19:43:34.207682,SOUN,2.0202999114990234
2023-10-02 19:43:35.359658,SOUN,2.0202999114990234
2023-10-02 19:43:36.566837,SOUN,2.0202999114990234
2023-10-02 19:43:37.695414,SOUN,2.0202999114990234
2023-10-02 19:43:38.846072,SOUN,2.0202999114990234
2023-10-02 19:43:39.985051,SOUN,2.0250000953674316
2023-10-02 19:43:41.083727,SOUN,2.0250000953674316
2023-10-02 19:43:42.223861,SOUN,2.0250000953674316
2023-10-02 19:43:43.349948,SOUN,2.0250000953674316
2023-10-02 19:43:44.517358,SOUN,2.0250000953674316
2023-10-02 19:43:45.657430,SOUN,2.0250000953674316
2023-10-02 19:43:46.869622,SOUN,2.0250000953674316
2023-10-02 19:43:48.022601,SOUN,2.0250000953674316
2023-10-02 19:43:49.154386,SOUN,2.0250000953674316
2023-10-02 19:43:50.343006,SOUN,2.0250000953674316
2023-10-02 19:43:51.458693,SOUN,2.0250000953674316
2023-10-02 19:43:52.562919,SOUN,2.0250000953674316
2023-10-02 19:43:53.695957,SOUN,2.0211000442504883
2023-10-02 19:43:54.841864,SOUN,2.0211000442504883
2023-10-02 19:43:56.017196,SOUN,2.0211000442504883
2023-10-02 19:43:57.178706,SOUN,2.0211000442504883
2023-10-02 19:43:58.309756,SOUN,2.0211000442504883
2023-10-02 19:43:59.472152,SOUN,2.0211000442504883
2023-10-02 19:44:00.610608,SOUN,2.0211000442504883
2023-10-02 19:44:01.734692,SOUN,2.0211000442504883
2023-10-02 19:44:02.854062,SOUN,2.0211000442504883
2023-10-02 19:44:04.009011,SOUN,2.0211000442504883
2023-10-02 19:44:05.123592,SOUN,2.0211000442504883
2023-10-02 19:44:06.310723,SOUN,2.0211000442504883
2023-10-02 19:44:07.447345,SOUN,2.0211000442504883
2023-10-02 19:44:08.587961,SOUN,2.0211000442504883
2023-10-02 19:44:09.729664,SOUN,2.0250000953674316
2023-10-02 19:44:10.955968,SOUN,2.0250000953674316
2023-10-02 19:44:12.100240,SOUN,2.0250000953674316
2023-10-02 19:44:13.250092,SOUN,2.0250000953674316
2023-10-02 19:44:14.395911,SOUN,2.0250000953674316
2023-10-02 19:44:15.550142,SOUN,2.0250000953674316
2023-10-02 19:44:16.671886,SOUN,2.0299999713897705
2023-10-02 19:44:17.806706,SOUN,2.0299999713897705
2023-10-02 19:44:18.925332,SOUN,2.0299999713897705
2023-10-02 19:44:20.055832,SOUN,2.0299999713897705
2023-10-02 19:44:21.207830,SOUN,2.0299999713897705
2023-10-02 19:44:22.321711,SOUN,2.0299999713897705
2023-10-02 19:44:23.481591,SOUN,2.0299999713897705
2023-10-02 19:44:24.598761,SOUN,2.0299999713897705
2023-10-02 19:44:25.722204,SOUN,2.0299999713897705
2023-10-02 19:44:26.864909,SOUN,2.0299999713897705
2023-10-02 19:44:28.018800,SOUN,2.0299999713897705
2023-10-02 19:44:29.258918,SOUN,2.0299999713897705
2023-10-02 19:44:30.428208,SOUN,2.0199999809265137
2023-10-02 19:44:31.665193,SOUN,2.0199999809265137
2023-10-02 19:44:32.825336,SOUN,2.0199999809265137
2023-10-02 19:44:33.963822,SOUN,2.0199999809265137
2023-10-02 19:44:35.198085,SOUN,2.0199999809265137
2023-10-02 19:44:36.327571,SOUN,2.0199999809265137
2023-10-02 19:44:37.454238,SOUN,2.0199999809265137
2023-10-02 19:44:38.594616,SOUN,2.0199999809265137
2023-10-02 19:44:39.863060,SOUN,2.0199999809265137
2023-10-02 19:44:40.979990,SOUN,2.0199999809265137
2023-10-02 19:44:42.097957,SOUN,2.0199999809265137
2023-10-02 19:44:43.266174,SOUN,2.0199999809265137
2023-10-02 19:44:44.403569,SOUN,2.0199999809265137
2023-10-02 19:44:45.681974,SOUN,2.0199999809265137
2023-10-02 19:44:46.805122,SOUN,2.0199999809265137
2023-10-02 19:44:47.961992,SOUN,2.0199999809265137
2023-10-02 19:44:49.125743,SOUN,2.0199999809265137
2023-10-02 19:44:50.235407,SOUN,2.0199999809265137
2023-10-02 19:44:51.384213,SOUN,2.0299999713897705
2023-10-02 19:44:52.531856,SOUN,2.0299999713897705
2023-10-02 19:44:53.655112,SOUN,2.0299999713897705
2023-10-02 19:44:54.907199,SOUN,2.0299999713897705
2023-10-02 19:44:56.019902,SOUN,2.0299999713897705
2023-10-02 19:44:57.175293,SOUN,2.015000104904175
2023-10-02 19:44:58.329599,SOUN,2.015000104904175
2023-10-02 19:44:59.457485,SOUN,2.015000104904175
2023-10-02 19:45:00.685894,SOUN,2.0190000534057617
2023-10-02 19:45:01.795829,SOUN,2.0190000534057617
2023-10-02 19:45:03.044211,SOUN,2.0190000534057617
2023-10-02 19:45:04.169113,SOUN,2.0190000534057617
2023-10-02 19:45:05.297961,SOUN,2.0199999809265137
2023-10-02 19:45:06.448950,SOUN,2.0199999809265137
2023-10-02 19:45:07.615950,SOUN,2.0199999809265137
2023-10-02 19:45:08.768202,SOUN,2.0199999809265137
2023-10-02 19:45:09.891853,SOUN,2.0199999809265137
2023-10-02 19:45:11.020175,SOUN,2.0199999809265137
2023-10-02 19:45:12.185760,SOUN,2.0199999809265137
2023-10-02 19:45:13.313345,SOUN,2.0199999809265137
2023-10-02 19:45:14.453511,SOUN,2.0199999809265137
2023-10-02 19:45:15.705817,SOUN,2.0199999809265137
2023-10-02 19:45:16.885743,SOUN,2.0199999809265137
2023-10-02 19:45:18.057471,SOUN,2.0199999809265137
2023-10-02 19:45:19.174465,SOUN,2.0199999809265137
2023-10-02 19:45:20.317833,SOUN,2.0199999809265137
2023-10-02 19:45:21.470361,SOUN,2.0199999809265137
2023-10-02 19:45:22.615383,SOUN,2.0199999809265137
2023-10-02 19:45:23.778762,SOUN,2.0199999809265137
2023-10-02 19:45:24.894399,SOUN,2.0299999713897705
2023-10-02 19:45:26.034727,SOUN,2.0299999713897705
2023-10-02 19:45:27.150685,SOUN,2.0299999713897705
2023-10-02 19:45:28.307885,SOUN,2.0299999713897705
2023-10-02 19:45:29.509901,SOUN,2.0299999713897705
2023-10-02 19:45:30.625366,SOUN,2.0299999713897705
2023-10-02 19:45:31.763865,SOUN,2.0299999713897705
2023-10-02 19:45:32.919741,SOUN,2.0299999713897705
2023-10-02 19:45:34.089640,SOUN,2.0299999713897705
2023-10-02 19:45:35.218969,SOUN,2.0299999713897705
2023-10-02 19:45:36.335760,SOUN,2.0299999713897705
2023-10-02 19:45:37.481936,SOUN,2.0299999713897705
2023-10-02 19:45:38.635887,SOUN,2.0299999713897705
2023-10-02 19:45:39.773479,SOUN,2.0299999713897705
2023-10-02 19:45:40.889308,SOUN,2.0299999713897705
2023-10-02 19:45:41.991908,SOUN,2.0290000438690186
2023-10-02 19:45:43.151160,SOUN,2.0290000438690186
2023-10-02 19:45:44.288082,SOUN,2.0290000438690186
2023-10-02 19:45:45.405571,SOUN,2.0290000438690186
2023-10-02 19:45:46.563101,SOUN,2.0290000438690186
2023-10-02 19:45:47.677916,SOUN,2.0290000438690186
2023-10-02 19:45:48.795891,SOUN,2.0290000438690186
2023-10-02 19:45:49.955403,SOUN,2.0290000438690186
2023-10-02 19:45:51.076204,SOUN,2.0250000953674316
2023-10-02 19:45:52.218611,SOUN,2.0250000953674316
2023-10-02 19:45:53.326604,SOUN,2.0250000953674316
2023-10-02 19:45:54.437668,SOUN,2.0250000953674316
2023-10-02 19:45:55.559815,SOUN,2.0250000953674316
2023-10-02 19:45:56.683925,SOUN,2.0250000953674316
2023-10-02 19:45:57.825872,SOUN,2.0250000953674316
2023-10-02 19:45:58.938130,SOUN,2.0297000408172607
2023-10-02 19:46:00.079919,SOUN,2.0297000408172607
2023-10-02 19:46:01.221605,SOUN,2.0297000408172607
2023-10-02 19:46:02.369014,SOUN,2.0297000408172607
2023-10-02 19:46:03.513906,SOUN,2.0297000408172607
2023-10-02 19:46:04.622720,SOUN,2.0297000408172607
2023-10-02 19:46:05.763518,SOUN,2.0297000408172607
2023-10-02 19:46:06.931812,SOUN,2.0297000408172607
2023-10-02 19:46:08.042550,SOUN,2.0297000408172607
2023-10-02 19:46:09.178049,SOUN,2.0297000408172607
2023-10-02 19:46:10.329592,SOUN,2.0297000408172607
2023-10-02 19:46:11.549284,SOUN,2.0297000408172607
2023-10-02 19:46:12.738233,SOUN,2.0297000408172607
2023-10-02 19:46:13.843969,SOUN,2.0297000408172607
2023-10-02 19:46:15.009123,SOUN,2.0297000408172607
2023-10-02 19:46:16.117946,SOUN,2.0297000408172607
2023-10-02 19:46:17.233828,SOUN,2.0297000408172607
2023-10-02 19:46:18.377465,SOUN,2.0199999809265137
2023-10-02 19:46:19.485106,SOUN,2.0199999809265137
2023-10-02 19:46:20.661923,SOUN,2.0199999809265137
2023-10-02 19:46:21.777144,SOUN,2.0199999809265137
2023-10-02 19:46:22.927438,SOUN,2.0199999809265137
2023-10-02 19:46:24.047113,SOUN,2.0199999809265137
2023-10-02 19:46:25.183879,SOUN,2.0199999809265137
2023-10-02 19:46:26.302051,SOUN,2.0199999809265137
2023-10-02 19:46:27.574229,SOUN,2.0199999809265137
2023-10-02 19:46:28.698193,SOUN,2.0199999809265137
2023-10-02 19:46:29.872145,SOUN,2.0199999809265137
2023-10-02 19:46:31.024560,SOUN,2.0199999809265137
2023-10-02 19:46:32.278775,SOUN,2.0199999809265137
2023-10-02 19:46:33.418062,SOUN,2.0199999809265137
2023-10-02 19:46:34.542462,SOUN,2.0199999809265137
2023-10-02 19:46:35.701844,SOUN,2.0199999809265137
2023-10-02 19:46:36.861743,SOUN,2.0199999809265137
2023-10-02 19:46:37.993905,SOUN,2.0199999809265137
2023-10-02 19:46:39.165955,SOUN,2.0199999809265137
2023-10-02 19:46:40.287818,SOUN,2.0199999809265137
2023-10-02 19:46:41.402033,SOUN,2.0199999809265137
2023-10-02 19:46:42.553769,SOUN,2.0199999809265137
2023-10-02 19:46:43.682795,SOUN,2.0199999809265137
2023-10-02 19:46:44.840039,SOUN,2.0199999809265137
2023-10-02 19:46:45.982303,SOUN,2.015000104904175
2023-10-02 19:46:47.110804,SOUN,2.015000104904175
2023-10-02 19:46:48.243812,SOUN,2.0199999809265137
2023-10-02 19:46:49.454401,SOUN,2.0199999809265137
2023-10-02 19:46:50.596320,SOUN,2.0199999809265137
2023-10-02 19:46:51.743751,SOUN,2.0199999809265137
2023-10-02 19:46:52.884208,SOUN,2.0199999809265137
2023-10-02 19:46:54.006192,SOUN,2.0199999809265137
2023-10-02 19:46:55.114182,SOUN,2.0199999809265137
2023-10-02 19:46:56.243894,SOUN,2.0199999809265137
2023-10-02 19:46:57.375919,SOUN,2.0199999809265137
2023-10-02 19:46:58.516212,SOUN,2.0199999809265137
2023-10-02 19:46:59.691857,SOUN,2.0199999809265137
2023-10-02 19:47:00.804005,SOUN,2.0199999809265137
2023-10-02 19:47:01.930545,SOUN,2.0199999809265137
2023-10-02 19:47:03.062292,SOUN,2.0199999809265137
2023-10-02 19:47:04.194146,SOUN,2.0199999809265137
2023-10-02 19:47:05.423867,SOUN,2.0199999809265137
2023-10-02 19:47:06.522850,SOUN,2.0199999809265137
2023-10-02 19:47:07.661107,SOUN,2.0199999809265137
2023-10-02 19:47:08.893968,SOUN,2.0199999809265137
2023-10-02 19:47:10.045375,SOUN,2.0199999809265137
2023-10-02 19:47:11.194698,SOUN,2.019399881362915
2023-10-02 19:47:15.108928,SOUN,2.019399881362915
2023-10-02 19:47:16.407570,SOUN,2.015000104904175
2023-10-02 19:47:18.695320,SOUN,2.012500047683716
2023-10-02 19:47:21.258912,SOUN,2.012500047683716
2023-10-02 19:47:22.369087,SOUN,2.0114998817443848
2023-10-02 19:47:23.509488,SOUN,2.0114998817443848
2023-10-02 19:47:24.619289,SOUN,2.0114998817443848
2023-10-02 19:47:25.744194,SOUN,2.0114998817443848
2023-10-02 19:47:26.889743,SOUN,2.0114998817443848
2023-10-02 19:47:28.134466,SOUN,2.0114998817443848
2023-10-02 19:47:29.282959,SOUN,2.0114998817443848
2023-10-02 19:47:30.403899,SOUN,2.0129001140594482
2023-10-02 19:47:31.543905,SOUN,2.0129001140594482
2023-10-02 19:47:32.681223,SOUN,2.0129001140594482
2023-10-02 19:47:33.927858,SOUN,2.0129001140594482
2023-10-02 19:47:35.042197,SOUN,2.0129001140594482
2023-10-02 19:47:36.141067,SOUN,2.009999990463257
2023-10-02 19:47:37.297519,SOUN,2.009999990463257
2023-10-02 19:47:38.450001,SOUN,2.009999990463257
2023-10-02 19:47:39.577141,SOUN,2.009999990463257
2023-10-02 19:47:40.707858,SOUN,2.009999990463257
