Datetime,Open,High,Low,Close,Adj Close,Volume
2023-08-28 09:15:00+05:30,1562.0999755859375,1565.4000244140625,1562.050048828125,1565.3499755859375,1565.3499755859375,0
2023-08-28 09:16:00+05:30,1565.4000244140625,1566.5999755859375,1564.1500244140625,1565.1500244140625,1565.1500244140625,158332
2023-08-28 09:17:00+05:30,1565.1500244140625,1565.199951171875,1564.1500244140625,1564.1500244140625,1564.1500244140625,72248
2023-08-28 09:18:00+05:30,1564.1500244140625,1564.949951171875,1563.6500244140625,1564.949951171875,1564.949951171875,82503
2023-08-28 09:19:00+05:30,1564.949951171875,1565.550048828125,1563.5999755859375,1564.050048828125,1564.050048828125,80021
2023-08-28 09:20:00+05:30,1563.9000244140625,1564.550048828125,1562.5,1563.300048828125,1563.300048828125,59634
2023-08-28 09:21:00+05:30,1563.4000244140625,1564.0,1563.199951171875,1564.0,1564.0,30682
2023-08-28 09:22:00+05:30,1563.949951171875,1564.449951171875,1562.800048828125,1562.8499755859375,1562.8499755859375,48917
2023-08-28 09:23:00+05:30,1562.8499755859375,1564.0,1562.800048828125,1563.9000244140625,1563.9000244140625,24757
2023-08-28 09:24:00+05:30,1563.9000244140625,1564.699951171875,1563.300048828125,1564.5999755859375,1564.5999755859375,26850
2023-08-28 09:26:00+05:30,1564.949951171875,1564.949951171875,1564.300048828125,1564.3499755859375,1564.3499755859375,81278
2023-08-28 09:27:00+05:30,1564.3499755859375,1565.800048828125,1564.300048828125,1565.550048828125,1565.550048828125,32287
2023-08-28 09:28:00+05:30,1565.5,1565.550048828125,1565.0,1565.0,1565.0,41947
2023-08-28 09:29:00+05:30,1565.0,1565.3499755859375,1564.6500244140625,1565.1500244140625,1565.1500244140625,43980
2023-08-28 09:30:00+05:30,1565.1500244140625,1566.0,1564.800048828125,1566.0,1566.0,43151
2023-08-28 09:31:00+05:30,1565.9000244140625,1566.0,1565.550048828125,1565.699951171875,1565.699951171875,29518
2023-08-28 09:32:00+05:30,1565.550048828125,1569.199951171875,1565.550048828125,1568.949951171875,1568.949951171875,37726
2023-08-28 09:33:00+05:30,1568.9000244140625,1569.449951171875,1568.449951171875,1569.050048828125,1569.050048828125,54917
2023-08-28 09:34:00+05:30,1569.300048828125,1571.1500244140625,1569.25,1569.9000244140625,1569.9000244140625,62377
2023-08-28 09:35:00+05:30,1569.8499755859375,1570.300048828125,1569.5,1570.050048828125,1570.050048828125,28395
2023-08-28 09:36:00+05:30,1570.050048828125,1570.1500244140625,1569.25,1569.550048828125,1569.550048828125,31867
2023-08-28 09:37:00+05:30,1569.550048828125,1569.6500244140625,1568.4000244140625,1569.0999755859375,1569.0999755859375,24823
2023-08-28 09:38:00+05:30,1569.0999755859375,1569.0999755859375,1567.800048828125,1567.9000244140625,1567.9000244140625,63644
2023-08-28 09:39:00+05:30,1567.9000244140625,1568.9000244140625,1567.449951171875,1568.75,1568.75,44144
2023-08-28 09:40:00+05:30,1568.75,1569.0,1568.300048828125,1568.699951171875,1568.699951171875,27302
2023-08-28 09:41:00+05:30,1568.699951171875,1569.449951171875,1568.5999755859375,1569.0999755859375,1569.0999755859375,50781
2023-08-28 09:42:00+05:30,1569.0,1570.1500244140625,1569.0,1569.5,1569.5,59698
2023-08-28 09:43:00+05:30,1569.5,1569.949951171875,1568.949951171875,1569.300048828125,1569.300048828125,30741
2023-08-28 09:44:00+05:30,1569.0,1570.199951171875,1569.0,1569.5,1569.5,59162
2023-08-28 09:45:00+05:30,1570.0,1570.699951171875,1569.6500244140625,1570.0999755859375,1570.0999755859375,44388
2023-08-28 09:46:00+05:30,1569.949951171875,1570.8499755859375,1569.699951171875,1570.199951171875,1570.199951171875,58861
2023-08-28 09:47:00+05:30,1570.25,1570.550048828125,1569.6500244140625,1570.1500244140625,1570.1500244140625,26398
2023-08-28 09:48:00+05:30,1570.050048828125,1570.1500244140625,1569.449951171875,1570.1500244140625,1570.1500244140625,24038
2023-08-28 09:49:00+05:30,1570.0,1570.3499755859375,1568.199951171875,1568.199951171875,1568.199951171875,39610
2023-08-28 09:50:00+05:30,1568.199951171875,1568.300048828125,1567.1500244140625,1567.199951171875,1567.199951171875,38765
2023-08-28 09:51:00+05:30,1567.3499755859375,1567.9000244140625,1567.0,1567.5,1567.5,30362
2023-08-28 09:52:00+05:30,1567.699951171875,1568.0,1567.5,1567.9000244140625,1567.9000244140625,19518
2023-08-28 09:53:00+05:30,1567.9000244140625,1569.1500244140625,1567.699951171875,1568.550048828125,1568.550048828125,432165
2023-08-28 09:54:00+05:30,1568.0,1568.1500244140625,1567.4000244140625,1567.5999755859375,1567.5999755859375,24818
2023-08-28 09:55:00+05:30,1567.5,1568.6500244140625,1567.5,1568.1500244140625,1568.1500244140625,17455
2023-08-28 09:56:00+05:30,1568.3499755859375,1568.75,1567.949951171875,1568.5,1568.5,18865
2023-08-28 09:57:00+05:30,1568.3499755859375,1568.6500244140625,1568.050048828125,1568.050048828125,1568.050048828125,18876
2023-08-28 09:58:00+05:30,1568.0,1568.199951171875,1567.0999755859375,1567.5999755859375,1567.5999755859375,28350
2023-08-28 09:59:00+05:30,1567.75,1567.949951171875,1567.199951171875,1567.75,1567.75,21488
2023-08-28 10:00:00+05:30,1567.6500244140625,1568.8499755859375,1567.5,1568.699951171875,1568.699951171875,17912
2023-08-28 10:01:00+05:30,1568.75,1569.050048828125,1567.75,1567.75,1567.75,146147
2023-08-28 10:02:00+05:30,1567.75,1568.550048828125,1567.699951171875,1568.300048828125,1568.300048828125,15360
2023-08-28 10:03:00+05:30,1568.25,1568.5,1567.75,1568.5,1568.5,24723
2023-08-28 10:04:00+05:30,1568.4000244140625,1568.449951171875,1567.9000244140625,1567.949951171875,1567.949951171875,29904
2023-08-28 10:05:00+05:30,1567.8499755859375,1568.9000244140625,1567.6500244140625,1568.25,1568.25,47329
