Datetime,Symbl,Price
2023-09-26 09:06:39.967675,HDFCBANK.NS,1531.0
2023-09-26 09:06:41.287054,HDFCBANK.NS,1531.0
2023-09-26 09:06:42.763998,HDFCBANK.NS,1531.0
2023-09-26 09:06:44.248245,HDFCBANK.NS,1531.0
2023-09-26 09:06:45.685792,HDFCBANK.NS,1531.0
2023-09-26 09:06:47.060716,HDFCBANK.NS,1531.0
2023-09-26 09:06:48.512376,HDFCBANK.NS,1531.0
2023-09-26 09:06:49.969806,HDFCBANK.NS,1531.0
2023-09-26 09:06:51.439316,HDFCBANK.NS,1531.0
2023-09-26 09:06:52.742246,HDFCBANK.NS,1531.0
2023-09-26 09:06:54.159840,HDFCBANK.NS,1531.0
2023-09-26 09:06:55.616865,HDFCBANK.NS,1531.0
2023-09-26 09:06:57.032982,HDFCBANK.NS,1531.0
2023-09-26 09:06:58.459422,HDFCBANK.NS,1531.0
2023-09-26 09:06:59.913729,HDFCBANK.NS,1531.0
2023-09-26 09:07:01.415798,HDFCBANK.NS,1531.0
2023-09-26 09:07:02.839924,HDFCBANK.NS,1531.0
2023-09-26 09:07:04.176957,HDFCBANK.NS,1531.0
2023-09-26 09:07:05.653342,HDFCBANK.NS,1531.0
2023-09-26 09:07:06.986810,HDFCBANK.NS,1531.0
2023-09-26 09:07:08.420655,HDFCBANK.NS,1531.0
2023-09-26 09:07:09.858163,HDFCBANK.NS,1531.0
2023-09-26 09:07:11.288424,HDFCBANK.NS,1531.0
2023-09-26 09:07:12.699700,HDFCBANK.NS,1531.0
2023-09-26 09:07:14.082192,HDFCBANK.NS,1531.0
2023-09-26 09:07:15.494531,HDFCBANK.NS,1531.0
2023-09-26 09:07:16.901903,HDFCBANK.NS,1531.0
2023-09-26 09:07:18.292135,HDFCBANK.NS,1531.0
2023-09-26 09:07:19.701278,HDFCBANK.NS,1531.0
2023-09-26 09:07:21.042078,HDFCBANK.NS,1531.0
2023-09-26 09:07:22.454553,HDFCBANK.NS,1531.0
2023-09-26 09:07:23.867562,HDFCBANK.NS,1531.0
2023-09-26 09:07:25.171870,HDFCBANK.NS,1531.0
2023-09-26 09:07:26.573352,HDFCBANK.NS,1531.0
2023-09-26 09:07:27.977806,HDFCBANK.NS,1531.0
2023-09-26 09:07:29.502162,HDFCBANK.NS,1531.0
2023-09-26 09:07:30.936104,HDFCBANK.NS,1531.0
2023-09-26 09:07:32.361387,HDFCBANK.NS,1531.0
2023-09-26 09:07:33.761016,HDFCBANK.NS,1531.0
